Data,Hora (UTC),Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
13/01/2023,1200,26,26,"25,2",86.0,90.0,85.0,"23,4","23,6","23,2","1007,3","1007,3","1006,3","2,7",286.0,"5,2",433,0
13/01/2023,1300,"25,1","26,8",25,90.0,90.0,83.0,"23,3","23,8","22,9","1007,6","1008,2","1007,3",2,308.0,"5,6","633,4","4,8"
13/01/2023,1400,25,"25,8",25,82.0,92.0,82.0,"21,7",24,"21,7","1008,5","1008,5","1007,5","3,3",318.0,"8,7","524,5","0,4"
13/01/2023,1500,"22,6",25,"21,4",94.0,95.0,81.0,"21,7","21,7","19,8","1008,6","1008,6","1007,7","1,9",49.0,9,"92,6","23,2"
13/01/2023,1600,"22,7","22,8","22,6",94.0,94.0,94.0,"21,7","21,8","21,7","1008,2","1008,6","1008,2","1,6",27.0,"4,2","86,2","2,4"
13/01/2023,1700,"22,9","22,9","22,5",94.0,94.0,94.0,"21,9","21,9","21,5","1007,1","1008,2","1007,1","0,4",11.0,"2,6","115,1","3,8"
13/01/2023,1800,"23,2","23,2","22,8",94.0,94.0,94.0,"22,2","22,3","21,8","1005,9","1007,1","1005,9","0,1",235.0,"1,4","187,2",2
13/01/2023,1900,"23,7","23,7","23,2",94.0,94.0,94.0,"22,6","22,7","22,2","1004,7","1005,9","1004,7","1,1",220.0,"2,8","255,5","0,4"
13/01/2023,2000,"23,9","23,9","23,7",92.0,94.0,92.0,"22,5","22,7","22,5","1004,3","1004,7","1004,2",1,184.0,"3,5","297,7",0
13/01/2023,2100,24,"24,1","23,9",90.0,92.0,89.0,"22,3","22,7","22,2","1004,6","1004,6","1004,2",1,214.0,"2,8","271,1",0
13/01/2023,2200,"23,9","24,1","23,8",90.0,91.0,90.0,"22,2","22,4","22,1","1004,6","1004,8","1004,6","0,9",213.0,"2,8",97,0
13/01/2023,2300,"23,8",24,"23,8",91.0,91.0,90.0,"22,2","22,4","22,1","1004,8","1004,8","1004,4","0,4",242.0,"3,6","7,1",0
14/01/2023,1100,"22,4","23,4","22,4",92.0,93.0,91.0,"21,1","22,2",21,"1008,3","1008,3","1007,2","3,2",76.0,"11,4","42,5",0
14/01/2023,1200,"22,6","22,6","22,4",93.0,93.0,92.0,"21,4","21,4","21,1","1009,1","1009,1","1008,3",2,92.0,"5,8",207,"0,4"
14/01/2023,1300,"23,6","23,7","22,6",88.0,93.0,88.0,"21,5","21,9","21,3",1010,1010,"1009,1","1,9",74.0,"4,1",478,0
14/01/2023,1400,"24,6","24,6","23,5",84.0,88.0,84.0,"21,7","21,9","21,3","1010,2","1010,3",1010,"1,9",56.0,"5,1",788,0
14/01/2023,1500,"26,4","26,4","24,6",77.0,84.0,76.0,22,"22,2","21,5","1009,6","1010,2","1009,6","2,2",33.0,"4,8","1291,8",0
14/01/2023,1600,"26,6","26,7",26,75.0,78.0,74.0,"21,9","22,5","21,4","1008,9","1009,6","1008,9","2,6",99.0,"4,3","1605,2",0
14/01/2023,1700,"26,7","27,3","26,4",76.0,77.0,73.0,"22,1","22,5","21,4","1008,1","1008,9","1008,1","1,9",137.0,"4,3",1450,0
14/01/2023,1800,28,"28,1","26,7",72.0,78.0,72.0,"22,5","23,2","21,9","1007,2","1008,1","1007,2","1,4",154.0,4,"1774,5",0
14/01/2023,1900,"28,1","28,7","27,7",73.0,74.0,69.0,"22,8","23,3","22,2","1005,8","1007,2","1005,8","2,2",126.0,"4,6","1568,3",0
14/01/2023,2000,"28,2","28,7","28,1",68.0,73.0,66.0,"21,6","22,7","21,5","1004,8","1005,8","1004,8","2,8",136.0,6,"1398,7",0
14/01/2023,2100,"27,7","28,2","27,6",71.0,71.0,68.0,22,"22,2","21,5","1004,6","1004,9","1004,4","2,7",131.0,"5,2","581,2",0
14/01/2023,2200,"26,7","27,8","26,7",76.0,76.0,71.0,"22,1","22,2","21,8","1004,8","1004,8","1004,6","2,1",124.0,"5,2",239,0
14/01/2023,2300,"25,9","26,7","25,9",82.0,82.0,76.0,"22,7","22,7","22,2","1005,3","1005,3","1004,8","0,4",52.0,"4,5","5,4",0
15/01/2023,1000,"24,1","24,1","23,7",93.0,93.0,93.0,"22,8","22,9","22,5","1008,1","1008,1","1007,4","1,9",139.0,"3,4","0,1",0
15/01/2023,1100,"24,6","24,6","24,1",89.0,93.0,89.0,"22,6","22,8","22,5","1009,2","1009,2","1008,1",2,137.0,"4,1","152,5",0
15/01/2023,1200,"25,4","25,5","24,6",84.0,89.0,84.0,"22,6","22,8","22,4","1009,8","1009,8","1009,2","1,8",146.0,"3,8","711,1",0
15/01/2023,1300,"26,5","26,6","25,4",81.0,85.0,80.0,"22,9","23,1","22,4","1010,5","1010,5","1009,8","1,8",166.0,"4,1","985,6",0
15/01/2023,1400,"27,2","27,5","26,3",78.0,82.0,75.0,"23,1","23,3","22,3","1010,8","1010,8","1010,5",1,113.0,"4,1","1493,2",0
15/01/2023,1500,"28,9",29,"27,1",71.0,78.0,71.0,23,"23,5","22,4","1009,9","1010,8","1009,9","2,3",109.0,"4,8","2283,8",0
15/01/2023,1600,"30,1","30,3","28,8",66.0,72.0,64.0,"23,1",24,"22,5","1008,9","1009,9","1008,9","2,2",144.0,"5,3","2803,4",0
15/01/2023,1700,"29,6","31,1","28,7",65.0,70.0,63.0,"22,3","23,9",22,"1007,6","1008,9","1007,6",1,230.0,"5,1","1828,9",0
15/01/2023,1800,"28,5","31,7",27,68.0,71.0,58.0,"21,9","23,5",21,"1006,5","1007,7","1006,5","2,7",350.0,"6,8","2245,9","0,4"
15/01/2023,1900,30,"30,7","28,5",60.0,68.0,57.0,"21,4","22,2","20,5","1005,1","1006,5","1005,1",1,11.0,"4,9","2515,8",0
15/01/2023,2000,"26,7","30,2","26,7",76.0,79.0,59.0,"22,2","23,2","21,2","1004,4","1005,1","1004,4","1,1",193.0,"4,6","614,6",0
15/01/2023,2100,"27,5","27,6","26,7",77.0,78.0,75.0,23,"23,3","22,3",1004,"1004,4","1003,9","0,6",217.0,2,371,0
15/01/2023,2200,"27,9","28,5","27,4",75.0,77.0,72.0,"23,1","23,3","22,8","1003,8",1004,"1003,7","1,3",37.0,"2,5",323,0
15/01/2023,2300,"26,5","27,9","26,5",81.0,83.0,75.0,"22,9","23,7","22,9",1004,1004,"1003,7","2,1",49.0,"4,2","19,2",0
16/01/2023,1100,"24,4","24,4","23,8",90.0,91.0,90.0,"22,5","22,5","22,1","1006,9","1006,9","1006,2","1,1",71.0,"1,8","101,5",0
16/01/2023,1200,"25,9","25,9","24,4",85.0,90.0,85.0,"23,1","23,4","22,6",1008,1008,"1006,9","1,4",88.0,"2,9",490,0
16/01/2023,1300,27,"27,1","25,8",79.0,85.0,79.0,23,"23,5",23,"1008,6","1008,6",1008,"2,4",79.0,"4,4",881,0
16/01/2023,1400,"28,1","28,1",27,76.0,79.0,75.0,"23,4","23,7","22,8","1008,4","1008,6","1008,3","2,6",52.0,"4,8","1240,8",0
16/01/2023,1500,"28,5","29,2","27,9",72.0,77.0,70.0,23,24,"22,8","1007,8","1008,5","1007,8","2,6",59.0,"4,8","1736,1",0
16/01/2023,1600,"25,1","28,6","25,1",87.0,88.0,72.0,"22,9","24,2","22,8","1006,7","1007,8","1006,7","3,4",77.0,"7,2","1009,4","3,4"
16/01/2023,1700,"27,6","27,6","25,1",77.0,88.0,77.0,"23,2","23,7","22,7","1005,3","1006,7","1005,3","1,4",47.0,"6,4","1475,6","0,6"
16/01/2023,1800,"29,7","31,2","27,6",64.0,77.0,62.0,22,"24,4",22,"1004,1","1005,3","1003,9","2,5",78.0,"4,9","2629,2",0
16/01/2023,1900,"26,7","29,7","26,7",73.0,74.0,64.0,"21,4","23,2","21,2","1003,1","1004,1","1003,1","1,9",74.0,"7,4","643,2",0
16/01/2023,2000,"27,5",28,"26,7",74.0,74.0,71.0,"22,5","22,6","21,4","1002,9","1003,2","1002,8","1,6",53.0,"3,1","579,8",0
16/01/2023,2100,"27,6",28,"27,5",75.0,75.0,71.0,"22,8","22,8","22,1","1003,1","1003,2","1002,8","1,1",294.0,"3,2","401,3",0
16/01/2023,2200,"26,6","27,6","26,6",81.0,81.0,75.0,23,"23,3","22,8","1003,8","1003,8","1003,1","1,7",305.0,"3,6","82,4",0
16/01/2023,2300,"26,4","26,6","26,3",83.0,83.0,81.0,"23,2","23,2",23,"1004,6","1004,6","1003,8","1,1",277.0,"3,3","2,4",0
17/01/2023,1100,"24,5","24,7","24,2",91.0,91.0,90.0,"22,9","22,9","22,7","1006,8","1006,8",1006,"1,4",32.0,"2,6","109,3",0
17/01/2023,1200,"24,6","24,7","24,4",91.0,92.0,91.0,"22,9","23,1","22,9","1008,3","1008,3","1006,8","2,3",47.0,"4,1","353,6",0
17/01/2023,1300,"23,5","24,6","23,5",92.0,92.0,90.0,"22,2","22,9",22,1009,1009,"1008,2","1,8",87.0,"4,2","187,9","2,4"
17/01/2023,1400,"23,3","23,5","23,1",93.0,94.0,92.0,"22,2","22,2","21,9","1009,3","1009,3","1008,9","1,2",105.0,"3,8","181,7","10,4"
17/01/2023,1500,"23,7","23,8","23,3",91.0,93.0,91.0,"22,2","22,5","22,2","1009,1","1009,3","1009,1","1,6",99.0,"3,3","377,9","3,8"
17/01/2023,1600,"24,3","24,4","23,6",90.0,93.0,90.0,"22,6",23,"22,2","1008,3","1009,1","1008,3","2,3",120.0,4,"553,8","2,4"
17/01/2023,1700,"24,8","25,2","24,3",83.0,91.0,82.0,"21,8","23,2","21,6","1007,2","1008,3","1007,2","2,3",130.0,"4,3","1295,8",0
17/01/2023,1800,"25,8","25,9","24,8",82.0,86.0,80.0,"22,6","22,8","21,4","1005,8","1007,2","1005,8",2,99.0,"4,3","1721,4","0,2"
17/01/2023,1900,"27,4","27,7","25,8",73.0,82.0,71.0,"22,1","23,1","21,4","1004,3","1005,8","1004,3","2,1",99.0,"4,1","2622,6","0,2"
17/01/2023,2000,"27,1","27,9","26,6",74.0,76.0,70.0,"22,1","22,8","21,6","1003,7","1004,3","1003,7","3,1",119.0,"5,2","1351,6",0
17/01/2023,2100,"26,5","27,7","26,5",77.0,77.0,71.0,"22,1","22,4","21,5","1003,9","1003,9","1003,6","2,3",101.0,"5,2","1019,2",0
17/01/2023,2200,26,"26,6",26,80.0,80.0,76.0,"22,1","22,3",22,"1004,5","1004,5","1003,9","2,1",79.0,"4,6","278,6",0
17/01/2023,2300,"25,5",26,"25,4",82.0,83.0,80.0,"22,2","22,4","22,1","1005,5","1005,5","1004,5","1,4",65.0,"3,5",12,0
18/01/2023,400,"22,8","23,2","22,8",90.0,91.0,90.0,21,"21,6",21,"1008,3","1008,6","1008,3","1,7",342.0,"4,7","0,1",0
18/01/2023,1100,23,"23,1","22,8",91.0,91.0,91.0,"21,5","21,6","21,2","1008,9","1008,9",1008,"0,2",69.0,"0,8","49,2",0
18/01/2023,1200,"23,7","23,7",23,88.0,92.0,88.0,"21,6","21,8","21,4","1009,8","1009,8","1008,9","0,7",51.0,"1,3","268,9",0
18/01/2023,1300,"25,4","25,4","23,7",83.0,88.0,82.0,"22,2","22,2","21,3","1010,2","1010,2","1009,8","1,2",89.0,3,"937,6",0
18/01/2023,1400,"26,4","27,3","25,4",75.0,83.0,72.0,"21,6","22,7","21,3","1010,2","1010,3","1010,1","1,4",131.0,"3,8","1863,8",0
18/01/2023,1500,"27,7","27,8","26,2",73.0,78.0,71.0,"22,4","22,7","21,6","1009,8","1010,2","1009,8","2,5",131.0,5,"2080,8",0
18/01/2023,1600,"27,9","28,8","27,4",70.0,73.0,67.0,"21,9","22,7","21,5",1009,"1009,8",1009,"2,4",141.0,"5,5","2287,8",0
18/01/2023,1700,"29,6","29,6","27,9",67.0,71.0,65.0,"22,9","22,9","21,5","1007,9",1009,"1007,9","1,5",100.0,"6,4","3324,9",0
18/01/2023,1800,"29,2","30,1","28,7",63.0,67.0,60.0,"21,4","22,7","20,9","1006,7","1007,9","1006,7","2,3",107.0,"5,4","2426,7",0
18/01/2023,1900,"28,4","29,7","28,4",66.0,66.0,62.0,"21,3",22,21,"1005,4","1006,7","1005,4","2,6",99.0,"5,9","1132,4",0
18/01/2023,2000,"30,4","30,4","28,4",59.0,67.0,58.0,"21,6","22,5","20,7","1004,3","1005,4","1004,3","2,2",154.0,"4,2","1432,8",0
18/01/2023,2100,"29,3","30,6","28,5",59.0,65.0,57.0,"20,4","21,4","20,3","1004,2","1004,3","1004,1",1,150.0,"4,2",614,0
18/01/2023,2200,"28,6","29,6","28,5",64.0,65.0,58.0,"21,1","21,4","20,1","1004,8","1004,8","1004,2","1,6",79.0,"2,9","460,8",0
18/01/2023,2300,25,"28,6","24,7",83.0,85.0,64.0,"21,9","22,1","21,1","1005,7","1005,7","1004,8","2,9",72.0,"8,4","19,6","3,6"
19/01/2023,0,"24,3",25,"24,3",86.0,87.0,83.0,"21,8","22,3","21,8","1005,9",1006,"1005,7",2,100.0,"6,6","0,7",0
19/01/2023,200,"24,1","24,7","24,1",86.0,86.0,83.0,"21,7","21,7","21,4",1008,1008,"1006,8","2,3",52.0,"7,1","0,2",0
19/01/2023,1100,"22,9","22,9","22,7",90.0,91.0,90.0,"21,2","21,4","21,2","1009,1","1009,1",1008,"0,9",70.0,"2,6","48,8",0
19/01/2023,1200,"23,9","23,9","22,9",87.0,90.0,86.0,"21,6","21,6","21,2",1010,1010,"1009,1","2,2",112.0,"3,7","357,9",0
19/01/2023,1300,"24,2","24,3","23,8",87.0,90.0,86.0,"21,9","22,3","21,4","1010,5","1010,5",1010,2,184.0,"3,7","806,8",1
19/01/2023,1400,"25,5","25,8","24,2",81.0,87.0,80.0,"22,1","22,4","21,7","1010,8","1010,8","1010,5","2,2",236.0,"4,6","1584,5",0
19/01/2023,1500,26,26,"25,3",79.0,82.0,78.0,22,"22,5","21,5","1010,5","1010,8","1010,5","2,6",236.0,"5,5","986,8",0
19/01/2023,1600,"26,8","26,8","25,5",76.0,81.0,75.0,"22,1","22,5","21,7","1009,8","1010,5","1009,8","1,9",236.0,"4,7","991,3",0
19/01/2023,1700,27,"27,3","26,4",71.0,76.0,71.0,"21,3",22,"21,1","1008,9","1009,8","1008,9","2,7",117.0,"4,9","1266,1",0
19/01/2023,1800,"27,6","27,6","26,9",69.0,72.0,69.0,"21,4","21,7","20,8","1007,5","1008,9","1007,5",2,107.0,"5,1","1406,3",0
19/01/2023,1900,29,"29,4","27,6",62.0,70.0,62.0,"21,1","22,3","20,9",1006,"1007,5",1006,3,236.0,"6,5","2516,6",0
19/01/2023,2000,"28,1","29,4","27,6",67.0,67.0,62.0,"21,3","21,8","20,7","1005,3",1006,"1005,3",3,236.0,6,"1833,8",0
19/01/2023,2100,28,"28,6","27,9",66.0,68.0,64.0,"21,1","21,9","20,6","1005,1","1005,3",1005,"2,3",236.0,"5,5","1244,8",0
19/01/2023,2200,27,"28,2",27,76.0,76.0,66.0,"22,3","22,3",21,1006,1006,"1005,1","1,7",236.0,"4,5","462,1",0
19/01/2023,2300,"25,1",27,25,86.0,86.0,74.0,"22,6","22,6","21,9","1006,5","1006,7","1005,9","2,1",236.0,"5,1","9,4",0
20/01/2023,1100,"24,2","24,2","23,8",91.0,91.0,90.0,"22,6","22,6","22,2","1008,8","1008,8","1007,8","0,9",236.0,"3,1","80,8",0
20/01/2023,1200,"24,8","24,8","24,1",87.0,91.0,87.0,"22,6","22,6","22,2","1009,5","1009,5","1008,8","1,6",179.0,"4,2","379,6",0
20/01/2023,1300,"26,7","26,7","24,8",81.0,87.0,81.0,"23,2","23,2","22,3","1010,1","1010,1","1009,4","2,1",236.0,"5,5","1261,1",0
20/01/2023,1400,"25,4","27,1","25,2",87.0,87.0,78.0,"23,1","23,6","22,1","1010,2","1010,4","1010,1","1,7",236.0,"5,1","1013,6","0,2"
20/01/2023,1500,"23,4","27,4",23,90.0,91.0,74.0,"21,7","23,8","20,3","1010,1","1010,3",1010,"2,9",236.0,"9,5","1294,9","0,6"
20/01/2023,1600,"22,8","23,5","22,6",93.0,93.0,89.0,"21,6","21,9","21,2","1009,2","1010,1",1009,"1,9",96.0,"5,6","388,6",3
20/01/2023,1700,"23,3","23,3","22,8",90.0,93.0,90.0,"21,6","21,9","21,3","1007,9","1009,2","1007,9","0,1",326.0,"3,4","242,2","1,8"
20/01/2023,1800,"23,4","23,5","23,3",91.0,91.0,89.0,"21,8","21,8","21,4","1007,2","1007,9","1007,2","0,5",40.0,"1,7","215,2",0
20/01/2023,1900,"23,5","23,7","23,4",91.0,92.0,90.0,22,"22,1","21,6","1006,5","1007,3","1006,5",2,187.0,"4,1","227,6","0,4"
20/01/2023,2000,"23,7","23,7","23,4",89.0,92.0,89.0,"21,8","22,1","21,7","1005,7","1006,5","1005,7","0,6",203.0,"3,9","281,5",0
20/01/2023,2100,"23,7","23,8","23,5",87.0,90.0,87.0,"21,4","21,8","21,3","1005,6","1005,8","1005,6","1,4",231.0,"3,5","304,4",0
20/01/2023,2200,"23,5","23,8","23,5",88.0,88.0,86.0,"21,4","21,5","21,3","1005,7","1005,7","1005,3","0,6",233.0,"3,5","154,5",0
20/01/2023,2300,"23,3","23,5","23,2",88.0,88.0,87.0,"21,2","21,4","21,1","1005,9",1006,"1005,7","0,1",225.0,"2,1","6,8",0
21/01/2023,1100,"23,6","23,6","22,7",91.0,92.0,91.0,22,22,"21,2","1008,1","1008,1","1007,2","0,2",231.0,"1,9","176,3",0
21/01/2023,1200,"23,9","23,9","23,1",92.0,93.0,89.0,"22,5","22,6","21,7","1008,3","1008,5","1008,1","1,4",258.0,"2,6","314,1","2,2"
21/01/2023,1300,"25,4","25,5","23,9",82.0,92.0,82.0,22,"22,5","21,7","1009,2","1009,2","1008,3","0,2",308.0,"2,8","788,4",0
21/01/2023,1400,"27,4","27,4","25,4",78.0,83.0,78.0,"23,2","23,6","21,9","1009,5","1009,6","1009,2","1,1",40.0,"3,4","1617,1",0
21/01/2023,1500,"26,9","27,7","26,5",78.0,78.0,74.0,"22,8","23,3","22,2","1009,6","1009,7","1009,5",2,75.0,"4,7","1563,1","0,2"
21/01/2023,1600,"28,7","29,1","26,9",70.0,78.0,68.0,"22,6","23,2","22,1","1008,7","1009,6","1008,7","1,8",63.0,"4,3","2138,9",0
21/01/2023,1700,"30,2","30,3","28,4",64.0,71.0,62.0,"22,6","23,7","21,9","1007,1","1008,7","1007,1","2,2",19.0,"4,6","2957,6",0
21/01/2023,1800,"29,8","31,4","29,3",59.0,67.0,55.0,21,23,"20,9","1005,6","1007,1","1005,6","1,8",41.0,"5,7","2380,4",0
21/01/2023,1900,"30,1","30,7","29,4",60.0,64.0,57.0,"21,5","22,5",21,"1004,1","1005,6","1004,1","2,7",28.0,"6,3","2089,7",0
21/01/2023,2000,"29,6",31,"29,3",64.0,64.0,58.0,"21,9","22,3","21,2","1003,4","1004,1","1003,4","3,1",63.0,"5,9","1981,2",0
21/01/2023,2100,"29,1",30,"28,8",64.0,68.0,63.0,"21,8","22,7","21,7","1003,7","1003,7","1003,1","2,6",69.0,"4,8","1074,2",0
21/01/2023,2200,"27,7","29,2","27,7",67.0,67.0,61.0,"21,1","21,7","20,5","1004,1","1004,1","1003,6","1,9",42.0,"4,9","428,4",0
21/01/2023,2300,"26,7","27,7","26,7",75.0,75.0,67.0,22,22,"21,2","1004,4","1004,4","1004,1","0,9",36.0,"2,9","12,4",0
22/01/2023,1100,"23,4","23,4","22,7",89.0,91.0,89.0,"21,6","21,6","21,2","1007,1","1007,1","1006,4","0,3",78.0,"1,4","101,6",0
22/01/2023,1200,26,"26,6","23,5",80.0,89.0,77.0,"22,2","22,9","21,5","1007,9","1007,9","1007,1","1,1",99.0,"2,6","799,6",0
22/01/2023,1300,"27,1","27,4","25,9",74.0,81.0,74.0,"22,1","23,3","22,1","1008,5","1008,5","1007,9","1,1",98.0,"2,7","1411,1",0
22/01/2023,1400,"28,3",29,"27,1",73.0,75.0,67.0,"23,1","23,1","21,8","1008,9","1008,9","1008,4","0,6",188.0,"3,3","1800,9",0
22/01/2023,1500,"28,3","29,1","27,9",73.0,77.0,67.0,23,"23,6","21,8","1008,6","1008,9","1008,6","0,9",66.0,"4,3","1429,7",0
22/01/2023,1600,"28,2",29,"26,4",69.0,76.0,68.0,22,"23,9","21,7","1007,6","1008,6","1007,6","0,3",244.0,"6,5",1005,0
22/01/2023,1700,"22,8","29,4","22,8",91.0,91.0,67.0,"21,2",24,"20,3","1008,1","1008,1","1006,9",4,60.0,"12,8","870,1","12,4"
22/01/2023,1800,"23,3","23,5","22,6",88.0,91.0,88.0,"21,3","21,9","20,9","1006,1","1008,1","1006,1","2,7",78.0,"9,5","745,5","4,4"
22/01/2023,1900,"23,5","23,6","23,3",89.0,89.0,87.0,"21,5","21,7","21,2","1004,5","1006,1","1004,5","0,6",50.0,"5,1","587,8","0,4"
22/01/2023,2000,"23,7","23,7","23,5",88.0,89.0,87.0,"21,6","21,6","21,2","1003,9","1004,5","1003,9","0,1",183.0,"1,8","260,5","0,6"
22/01/2023,2100,"24,1","24,1","23,7",86.0,88.0,85.0,"21,7","21,7","21,3","1003,2",1004,"1003,2","0,9",42.0,"1,7","342,9",0
22/01/2023,2200,"23,6","24,1","23,6",89.0,89.0,86.0,"21,8","21,8","21,4","1003,7","1003,7","1003,2",1,77.0,"2,2","177,2",0
22/01/2023,2300,"23,3","23,6","23,3",92.0,92.0,89.0,"21,9","21,9","21,8","1004,5","1004,5","1003,7","0,8",117.0,"2,1","12,5",0
23/01/2023,900,"22,7","22,8","22,3",91.0,94.0,91.0,"21,2","21,8","21,2","1006,8","1006,9","1005,6","4,8",51.0,"8,8","0,1","0,2"
23/01/2023,1100,"22,5","22,5","22,2",92.0,93.0,92.0,"21,2","21,2",21,1008,1008,"1007,3","1,2",41.0,"4,4","76,7",0
23/01/2023,1200,"23,2","23,2","22,5",91.0,92.0,91.0,"21,7","21,7","21,2","1008,9","1008,9",1008,"0,4",21.0,"2,9","256,1",0
23/01/2023,1300,"25,7",26,"23,2",82.0,91.0,82.0,"22,3","23,1","21,5","1009,8","1009,8","1008,8","0,1",245.0,"1,6","917,1",0
23/01/2023,1400,"26,1","26,7","25,5",76.0,82.0,75.0,"21,5","22,6","21,4","1010,1","1010,2","1009,8","2,3",79.0,"5,2","1853,2",0
23/01/2023,1500,28,"28,5","26,1",70.0,77.0,69.0,22,"22,8","21,2","1009,6","1010,1","1009,6","2,7",83.0,"6,6","2816,4",0
23/01/2023,1600,"29,6",30,"27,6",63.0,72.0,62.0,"21,9","23,1","21,4","1008,9","1009,6","1008,9","3,2",47.0,"7,1","2731,7",0
23/01/2023,1700,"29,8","30,6","28,8",62.0,65.0,59.0,"21,7","22,3","21,1","1007,8","1008,9","1007,8","3,6",68.0,8,"2976,9",0
23/01/2023,1800,"30,1","31,2","29,4",59.0,63.0,55.0,"21,1","22,5","20,9","1006,4","1007,8","1006,4","3,7",45.0,"7,5","2698,2",0
23/01/2023,1900,"30,5","30,8","29,8",59.0,61.0,56.0,"21,4","21,9","20,7","1004,7","1006,4","1004,7","1,8",103.0,"7,5","1733,8",0
23/01/2023,2000,"25,6","30,6","25,3",87.0,87.0,57.0,"23,3","23,3","21,1","1004,1","1004,8",1004,"0,9",29.0,"6,2","434,5",4
23/01/2023,2100,"29,1","29,1","25,6",68.0,87.0,68.0,"22,6","24,6","22,5","1003,7","1004,2","1003,7","0,7",97.0,"2,6","778,7",0
23/01/2023,2200,"27,7","29,1","27,7",78.0,78.0,66.0,"23,5","23,5","21,7","1003,9","1003,9","1003,6","0,4",227.0,"2,3","341,4",0
23/01/2023,2300,"27,2","27,7","26,9",81.0,82.0,78.0,"23,7","23,8","23,2","1004,9","1004,9","1003,9","0,5",100.0,"1,5",20,0
24/01/2023,0,"24,7","27,2","24,3",88.0,88.0,78.0,"22,5","23,8","21,5","1005,9","1005,9","1004,9",1,18.0,"9,6","0,1","0,8"
24/01/2023,1100,25,25,"24,4",90.0,93.0,90.0,"23,3","23,4","23,1","1007,3","1007,3","1006,6",1,169.0,"2,1","72,4",0
24/01/2023,1200,"24,8",25,"24,4",91.0,92.0,90.0,"23,3","23,3","22,6","1008,5","1008,5","1007,3","0,2",154.0,"2,3","161,7",3
24/01/2023,1300,"25,4","25,4","24,8",89.0,91.0,88.0,"23,4","23,4",23,1009,1009,"1008,5","0,8",183.0,2,"422,1",0
24/01/2023,1400,"25,3","25,5","24,8",88.0,89.0,87.0,"23,2","23,5","22,8","1009,1","1009,2","1008,9","0,3",231.0,"2,5","379,8","0,2"
24/01/2023,1500,"27,5",28,"25,3",77.0,88.0,74.0,"23,1","24,3","22,4","1007,9","1009,1","1007,9","2,2",251.0,"3,9","2494,4",0
24/01/2023,1600,"28,6","28,9","27,4",71.0,77.0,69.0,"22,8","23,7","22,1","1006,7","1007,9","1006,7",2,232.0,"3,9","3318,2",0
24/01/2023,1700,"30,4","30,4","28,1",66.0,74.0,64.0,"23,3","23,6","22,4","1005,7","1006,7","1005,7","2,2",236.0,"4,2","3371,5",0
24/01/2023,1800,"30,2","31,6","28,7",62.0,70.0,59.0,22,"24,2","21,8","1004,6","1005,7","1004,6","1,5",232.0,"3,9","2239,4",0
24/01/2023,1900,"30,9","31,8",30,60.0,65.0,58.0,"22,2","23,6","21,6","1003,4","1004,6","1003,2",2,238.0,"4,2","2822,2",0
24/01/2023,2000,"31,5","32,2","30,1",58.0,64.0,57.0,"22,1",24,"21,6","1003,2","1003,6","1002,9","0,8",226.0,"4,2","1608,6",0
24/01/2023,2100,"23,5","31,5","22,9",95.0,95.0,58.0,"22,6","22,6","20,9","1004,5","1004,6","1003,2","3,6",38.0,"13,4","75,1","33,4"
24/01/2023,2200,24,24,"23,4",95.0,95.0,95.0,"23,1","23,1","22,5","1004,7","1004,7","1004,4","1,9",31.0,"6,6","10,7","4,8"
24/01/2023,2300,"23,9",24,"23,8",95.0,95.0,95.0,"23,1","23,1","22,9",1005,"1005,1","1004,7","1,4",11.0,"3,7","1,8",0
25/01/2023,1100,"24,1","24,1","23,8",90.0,92.0,90.0,"22,4","22,6","22,4","1006,6","1006,6","1005,7","0,8",310.0,"1,7","37,3","0,2"
25/01/2023,1200,"24,6","24,6",24,90.0,91.0,89.0,"22,9","22,9","22,3","1007,9","1007,9","1006,6","0,8",333.0,"1,9","194,3",0
25/01/2023,1300,"25,1","25,3","24,6",82.0,91.0,82.0,"21,8","23,4","21,8","1008,4","1008,4","1007,9","2,6",336.0,5,"738,6",0
25/01/2023,1400,"26,6","26,6","25,1",77.0,83.0,77.0,"22,2","22,5","21,7","1008,6","1008,6","1008,4","1,8",340.0,5,1302,0
25/01/2023,1500,28,"28,1","26,5",73.0,77.0,70.0,"22,7","22,7","21,5",1008,"1008,6",1008,"2,2",39.0,"5,4","1982,9",0
25/01/2023,1600,"27,9",29,"27,5",65.0,73.0,61.0,"20,7","22,7","19,8","1007,2",1008,"1007,2","2,7",357.0,"6,8","2301,2",0
25/01/2023,1700,"25,3","27,9","25,3",84.0,84.0,64.0,"22,5","22,5","20,4","1006,5","1007,2","1006,5","1,9",336.0,"6,1","787,1","0,2"
25/01/2023,1800,"27,8","27,8","25,2",68.0,85.0,68.0,"21,4","23,1",21,"1005,1","1006,5","1005,1","1,9",26.0,"4,4","1998,8",0
25/01/2023,1900,28,"28,5","27,4",66.0,70.0,64.0,21,"21,8","20,2","1003,8","1005,1","1003,8","1,9",14.0,"4,9","1814,2",0
